Lat,Lon,RSRP,RSSI,SNR,Dist
49.2144736,16.6240978,-56.5,-50,27.7,0.0830302048553705
49.2144736,16.6240978,-57.1,-50.7,28.5,0.0830302048553705
49.2144736,16.6240978,-55.7,-49.5,28.4,0.0830302048553705
49.2144736,16.6240978,-57.3,-50.9,26.3,0.0830302048553705
49.2144736,16.6240978,-54.5,-47.2,26.4,0.0830302048553705
49.2144736,16.6240978,-53.9,-46.8,27.3,0.0830302048553705
49.2144736,16.6240978,-59.9,-52.9,25.1,0.0830302048553705
49.2144736,16.6240978,-53.4,-43.3,24.8,0.0830302048553705
49.21484,16.6275025,-85,-68.7,-0.2,0.329724484769809
49.21484,16.6275025,-89.3,-69.3,-5.1,0.329724484769809
49.21484,16.6275025,-85,-74.2,4.2,0.329724484769809
49.21484,16.6275025,-86.1,-73.5,1.4,0.329724484769809
49.21484,16.6275025,-84.8,-73.1,2.4,0.329724484769809
49.21484,16.6275025,-88.8,-74.6,-1.9,0.329724484769809
49.21484,16.6275025,-85.2,-73,0.7,0.329724484769809
49.21484,16.6275025,-89.4,-74.6,-3.1,0.329724484769809
49.21484,16.6275025,-88.5,-74.2,-5.7,0.329724484769809
49.2135678,16.6372756,-71.2,-64.2,10.1,0.347454692167469
49.2135678,16.6372756,-74.1,-64.6,8.6,0.347454692167469
49.2135678,16.6372756,-76.2,-66.7,8.6,0.347454692167469
49.2135678,16.6372756,-75.1,-65.6,9,0.347454692167469
49.2135678,16.6372756,-68.7,-60.6,10.7,0.347454692167469
49.2135678,16.6372756,-71.2,-62.8,9.3,0.347454692167469
49.2135678,16.6372756,-68.8,-60.6,13.4,0.347454692167469
49.2135678,16.6372756,-71.5,-63.5,10,0.347454692167469
49.2135678,16.6372756,-70.4,-62.9,10.9,0.347454692167469
49.2085456,16.6422386,-68.6,-61.3,10.2,0.228944623737564
49.2085456,16.6422386,-63.3,-56.3,14.2,0.228944623737564
49.2085456,16.6422386,-60.1,-52.1,13.5,0.228944623737564
49.2085456,16.6422386,-59.7,-51.3,14.7,0.228944623737564
49.2085456,16.6422386,-60.5,-53,15.7,0.228944623737564
49.2085456,16.6422386,-60.8,-53.3,21.7,0.228944623737564
49.2085456,16.6422386,-61.3,-54.6,20.2,0.228944623737564
49.2085456,16.6422386,-59.9,-53.1,20.6,0.228944623737564
49.2085456,16.6422386,-60.3,-53.4,21.2,0.228944623737564
49.2068869,16.6450214,-64.9,-59.1,25.5,0.330727204682086
49.2068869,16.6450214,-63.8,-56,23.3,0.330727204682086
49.2068869,16.6450214,-61.8,-55,27.1,0.330727204682086
49.2068869,16.6450214,-65.2,-58.7,24.8,0.330727204682086
49.2068869,16.6450214,-63.8,-56.3,23.3,0.330727204682086
49.2068869,16.6450214,-75.4,-67,16.8,0.330727204682086
49.2068869,16.6450214,-73.4,-64.4,20.7,0.330727204682086
49.2068869,16.6450214,-66.6,-60,22.3,0.330727204682086
49.2068869,16.6450214,-76,-65.6,15,0.330727204682086
49.2068869,16.6450214,-73.8,-65.9,18.7,0.330727204682086
49.2085419,16.6487867,-80.4,-65.9,-3.7,1.10412331804587
49.2085419,16.6487867,-81.3,-69.1,-0.5,1.10412331804587
49.2085419,16.6487867,-72.7,-64.6,9.8,1.10412331804587
49.2085419,16.6487867,-74.3,-66.5,9.8,1.10412331804587
49.2085419,16.6487867,-74.5,-65.6,8.9,1.10412331804587
49.2085419,16.6487867,-71.5,-63.8,11.8,1.10412331804587
49.2085419,16.6487867,-71.5,-63.7,10.8,1.10412331804587
49.2085419,16.6487867,-68.4,-61.2,13.9,1.10412331804587
49.2085419,16.6487867,-67.3,-60.2,14,1.10412331804587
49.2085419,16.6487867,-68.5,-61.2,11.6,1.10412331804587
49.2109756,16.6602097,-89.7,-79.3,2.2,0.938964787632107
49.2109756,16.6602097,-92,-80,1.3,0.938964787632107
49.2109756,16.6602097,-100.5,-82.8,-6.1,0.938964787632107
49.2109756,16.6602097,-97.1,-80.8,-5.8,0.938964787632107
49.2109756,16.6602097,-91.5,-80.4,2.2,0.938964787632107
49.2109756,16.6602097,-97.4,-80,-5,0.938964787632107
49.2109756,16.6602097,-95.2,-78.5,-5.5,0.938964787632107
49.2109756,16.6602097,-93.6,-79.4,-1.6,0.938964787632107
49.2109756,16.6602097,-92.1,-78.8,-1.7,0.938964787632107
49.2109756,16.6602097,-90,-76.2,-0.6,0.938964787632107
49.2082786,16.6635228,-79.7,-72.4,15.9,0.569943209278586
49.2082786,16.6635228,-83,-74.8,10.2,0.569943209278586
49.2082786,16.6635228,-80.6,-73.1,12.9,0.569943209278586
49.2082786,16.6635228,-81.5,-74.1,13.6,0.569943209278586
49.2082786,16.6635228,-78.7,-71.9,16.6,0.569943209278586
49.2082786,16.6635228,-85.3,-75.7,10.9,0.569943209278586
49.2082786,16.6635228,-81.5,-74.3,14.9,0.569943209278586
49.2082786,16.6635228,-82.9,-74.4,15.2,0.569943209278586
49.2082786,16.6635228,-79.5,-72,16.8,0.569943209278586
49.2082786,16.6635228,-81.3,-72.1,14.5,0.569943209278586
49.2061272,16.6606064,-88.6,-79.2,3.9,0.706209523747917
49.2061272,16.6606064,-87.3,-77.5,5.2,0.706209523747917
49.2061272,16.6606064,-85.7,-77.3,7.5,0.706209523747917
49.2061272,16.6606064,-84.7,-76.6,9.3,0.706209523747917
49.2061272,16.6606064,-88.9,-77.2,2.7,0.706209523747917
49.2061272,16.6606064,-86.1,-77.5,8.2,0.706209523747917
49.2061272,16.6606064,-82.8,-75.3,9.9,0.706209523747917
49.2061272,16.6606064,-83.6,-76.1,10.9,0.706209523747917
49.2061272,16.6606064,-89.6,-77.7,2.2,0.706209523747917
49.2057075,16.657055,-82.4,-74.1,5.6,1.2114903187306
49.2057075,16.657055,-82.4,-73.7,5.9,1.2114903187306
49.2057075,16.657055,-82.5,-73.9,7.5,1.2114903187306
49.2057075,16.657055,-82.6,-73.7,7.6,1.2114903187306
49.2057075,16.657055,-88.1,-76.8,-1.8,1.2114903187306
49.2057075,16.657055,-86.7,-77.1,4.6,1.2114903187306
49.2057075,16.657055,-87.7,-77.3,3.7,1.2114903187306
49.2057075,16.657055,-87.8,-75.5,0.9,1.2114903187306
49.2057075,16.657055,-87.8,-75.5,0.9,1.2114903187306
49.2057075,16.657055,-89.5,-78.5,3.8,1.2114903187306
49.2039833,16.6549206,-88.4,-74.8,-1.7,1.09692395102063
49.2039833,16.6549206,-87.6,-75.5,1.8,1.09692395102063
49.2039833,16.6549206,-86.4,-75.3,1.6,1.09692395102063
49.2039833,16.6549206,-86.8,-75.3,2,1.09692395102063
49.2014922,16.6580278,-61.5,-53.4,13.3,0.935262950750067
49.2014922,16.6580278,-61.3,-53.7,16.6,0.935262950750067
49.2014922,16.6580278,-60.3,-53,17.4,0.935262950750067
49.2014922,16.6580278,-60.9,-53.6,19.1,0.935262950750067
49.2014922,16.6580278,-81.7,-71.2,5.1,0.935262950750067
49.2014922,16.6580278,-79.9,-70,8.9,0.935262950750067
49.2014922,16.6580278,-79.7,-70.1,8.7,0.935262950750067
49.2014922,16.6580278,-83.9,-71.7,3.5,0.935262950750067
49.20018,16.6625633,-80,-70.9,7.6,1.01068411570612
49.20018,16.6625633,-79,-69.3,9.6,1.01068411570612
49.20018,16.6625633,-85.2,-75.5,4.6,1.01068411570612
49.20018,16.6625633,-85.2,-75.3,5.1,1.01068411570612
49.20018,16.6625633,-87.2,-75,3,1.01068411570612
49.20018,16.6625633,-84.4,-73.6,4.1,1.01068411570612
49.20018,16.6625633,-79.8,-72.5,13.7,1.01068411570612
49.20018,16.6625633,-76.6,-69.3,13.2,1.01068411570612
49.20018,16.6625633,-76.4,-69.3,14.7,1.01068411570612
49.20018,16.6625633,-75.3,-68,14.9,1.01068411570612
49.20018,16.6625633,-76,-68.5,13.8,1.01068411570612
49.1757089,16.5674933,-68.4,-61.9,18.5,0.425666598185855
49.1757089,16.5674933,-68.4,-61.1,17.1,0.425666598185855
49.1757089,16.5674933,-67.1,-60,17.6,0.425666598185855
49.1757089,16.5674933,-68.7,-61,18.1,0.425666598185855
49.1757089,16.5674933,-75.3,-68,15.3,0.425666598185855
49.1757089,16.5674933,-78,-71,15.4,0.425666598185855
49.1757089,16.5674933,-75.6,-67.7,15.2,0.425666598185855
49.1757089,16.5674933,-74.4,-67,16.7,0.425666598185855
49.1757089,16.5674933,-74.5,-65.8,13.2,0.425666598185855
49.1757089,16.5674933,-76.5,-69.3,15.5,0.425666598185855
49.1778833,16.5684042,-79.9,-73.1,15.3,0.464508674320242
49.1778833,16.5684042,-77.5,-70.7,19.4,0.464508674320242
49.1778833,16.5684042,-79.7,-72,15.6,0.464508674320242
49.1778833,16.5684042,-78.4,-71.2,17.1,0.464508674320242
49.1778833,16.5684042,-79.1,-71.8,18,0.464508674320242
49.1778833,16.5684042,-79.5,-68.3,7.7,0.464508674320242
49.1778833,16.5684042,-79.5,-68.3,7.7,0.464508674320242
49.1778833,16.5684042,-81.4,-69.4,5.5,0.464508674320242
49.1778833,16.5684042,-79.1,-66.9,5.9,0.464508674320242
49.1778833,16.5684042,-78.9,-69.3,11,0.464508674320242
49.1776008,16.5738619,-95.5,-78.8,-3.8,0.951527954308627
49.1776008,16.5738619,-94.9,-80.5,-1,0.951527954308627
49.1776008,16.5738619,-97.2,-81.1,-2.8,0.951527954308627
49.1776008,16.5738619,-93.3,-80.1,0.2,0.951527954308627
49.1776008,16.5738619,-94.3,-79.9,-2.4,0.951527954308627
49.1776008,16.5738619,-93.9,-80,-2,0.951527954308627
49.1776008,16.5738619,-100.1,-79.8,-8.9,0.951527954308627
49.1776008,16.5738619,-92.8,-80.4,0.5,0.951527954308627
49.1776008,16.5738619,-92.4,-80.1,-0.3,0.951527954308627
49.1750297,16.5823517,-72.2,-63.9,18.7,0.693681044615376
49.1750297,16.5823517,-75.9,-65.9,15.1,0.693681044615376
49.1750297,16.5823517,-77.8,-69.6,13.8,0.693681044615376
49.1750297,16.5823517,-78.2,-70.7,14.7,0.693681044615376
49.1750297,16.5823517,-77.4,-69.7,15,0.693681044615376
49.1750297,16.5823517,-71.7,-64,18.7,0.693681044615376
49.1750297,16.5823517,-71.9,-64.2,18.7,0.693681044615376
49.1750297,16.5823517,-69.9,-62.2,20.6,0.693681044615376
49.1750297,16.5823517,-69.8,-62.3,19.1,0.693681044615376
49.1750297,16.5823517,-71.3,-63.8,16.5,0.693681044615376
49.1723367,16.5832881,-102.3,-85.5,-5.7,3.54544964873881
49.1723367,16.5832881,-99.6,-85.3,-2.1,3.54544964873881
49.1723367,16.5832881,-102.7,-84.5,-6.2,3.54544964873881
49.1723367,16.5832881,-102.7,-84.5,-6.2,3.54544964873881
49.1723367,16.5832881,-99.1,-85.6,-0.5,3.54544964873881
49.1723367,16.5832881,-103.8,-87.5,-2.6,3.54544964873881
49.1723367,16.5832881,-104.4,-87,-4.6,3.54544964873881
49.1723367,16.5832881,-100.8,-87.5,-4,3.54544964873881
49.1706467,16.5853119,-86.2,-75,1.6,0.547754370685166
49.1706467,16.5853119,-87.4,-75.8,1.1,0.547754370685166
49.1706467,16.5853119,-89.6,-76.3,-0.4,0.547754370685166
49.1706467,16.5853119,-88.3,-76.7,0.7,0.547754370685166
49.1706467,16.5853119,-88.3,-76.9,2.6,0.547754370685166
49.1706467,16.5853119,-88.7,-77.6,1.8,0.547754370685166
49.1706467,16.5853119,-89.2,-77.7,0.5,0.547754370685166
49.1706467,16.5853119,-90.3,-77.3,-0.6,0.547754370685166
49.1706467,16.5853119,-85.3,-76.3,5.9,0.547754370685166
49.1706467,16.5853119,-79.6,-71.1,10.5,0.547754370685166
49.1723803,16.5696481,-72.3,-66.5,19.8,0.764309387589264
49.1723803,16.5696481,-71.2,-63.8,22.9,0.764309387589264
49.1723803,16.5696481,-74,-66.9,18.4,0.764309387589264
49.1723803,16.5696481,-74.7,-68,18.1,0.764309387589264
49.1723803,16.5696481,-76.3,-69.7,19.7,0.764309387589264
49.1723803,16.5696481,-77.2,-70.6,18.9,0.764309387589264
49.1723803,16.5696481,-75.8,-69.5,20.7,0.764309387589264
49.1723803,16.5696481,-78.6,-72,18.6,0.764309387589264
49.1723803,16.5696481,-77.9,-71.4,18.6,0.764309387589264
49.1723803,16.5696481,-76.8,-69.8,21.2,0.764309387589264
49.1686364,16.5662861,-68.6,-62.6,17.3,0.30178023679809
49.1686364,16.5662861,-68.7,-60.1,14.6,0.30178023679809
49.1686364,16.5662861,-71.7,-63.2,8.6,0.30178023679809
49.1686364,16.5662861,-77.1,-68.1,5.7,0.30178023679809
49.1686364,16.5662861,-75.1,-64.2,4.5,0.30178023679809
49.1686364,16.5662861,-71.4,-63.4,14.4,0.30178023679809
49.1686364,16.5662861,-73.9,-65,8.8,0.30178023679809
49.1686364,16.5662861,-70.7,-58.1,8.3,0.30178023679809
49.1686364,16.5662861,-65.7,-56.7,10.2,0.30178023679809
49.1686364,16.5662861,-66.5,-58,15.3,0.30178023679809
49.1670761,16.5677281,-65.4,-59.6,27.4,0.177866179863039
49.1670761,16.5677281,-66.6,-56.7,18.5,0.177866179863039
49.1670761,16.5677281,-68.7,-61.4,19.2,0.177866179863039
49.1670761,16.5677281,-66.7,-59.1,19.9,0.177866179863039
49.1670761,16.5677281,-68.4,-61.5,18,0.177866179863039
49.1670761,16.5677281,-65.9,-59.3,22.1,0.177866179863039
49.1670761,16.5677281,-66.7,-60.2,22.8,0.177866179863039
49.1670761,16.5677281,-66.2,-59.2,21.3,0.177866179863039
49.1670761,16.5677281,-66.3,-59.4,22.1,0.177866179863039
49.1670761,16.5677281,-60.5,-52.7,22.1,0.177866179863039
49.1650694,16.5678386,-57.8,-49,26.2,0.162783388905662
49.1650694,16.5678386,-60.2,-52.1,27.9,0.162783388905662
49.1650694,16.5678386,-63.4,-53.2,25.5,0.162783388905662
49.1650694,16.5678386,-62.7,-55,28.2,0.162783388905662
49.1650694,16.5678386,-66.1,-53.9,23,0.162783388905662
49.1650694,16.5678386,-61,-52.7,28.7,0.162783388905662
49.1650694,16.5678386,-66,-55.8,22.7,0.162783388905662
49.1650694,16.5678386,-55.7,-48.9,29.8,0.162783388905662
49.1650694,16.5678386,-66.3,-58.2,24.8,0.162783388905662
49.1650694,16.5678386,-58.6,-51.4,28.6,0.162783388905662
49.1643294,16.5651531,-68.5,-59.8,16.7,0.188701370103355
49.1643294,16.5651531,-67.2,-58.8,23.2,0.188701370103355
49.1643294,16.5651531,-67.7,-58.9,23.8,0.188701370103355
49.1643294,16.5651531,-71.4,-59.1,7.5,0.188701370103355
49.1643294,16.5651531,-70.2,-60.5,21.7,0.188701370103355
49.1643294,16.5651531,-74.3,-62.1,10.9,0.188701370103355
49.1643294,16.5651531,-67.7,-59.6,23.3,0.188701370103355
49.1643294,16.5651531,-68.8,-61.3,23.5,0.188701370103355
49.1643294,16.5651531,-68.3,-60.8,24.4,0.188701370103355
49.1647414,16.5615672,-65.6,-59.7,22.4,0.349936475029186
49.1647414,16.5615672,-63.7,-54.3,19.5,0.349936475029186
49.1647414,16.5615672,-65.1,-57,22.9,0.349936475029186
49.1647414,16.5615672,-62.4,-55.6,24.6,0.349936475029186
49.1647414,16.5615672,-66.5,-59,20.4,0.349936475029186
49.1647414,16.5615672,-64,-56.5,19.1,0.349936475029186
49.1647414,16.5615672,-63.4,-56.6,18.2,0.349936475029186
49.1647414,16.5615672,-58,-51.3,22.4,0.349936475029186
49.1647414,16.5615672,-61.5,-54.2,20.1,0.349936475029186
49.1647414,16.5615672,-61.8,-55.4,20.3,0.349936475029186
49.1659889,16.5585861,-74.2,-67.8,12.3,0.415282872140825
49.1659889,16.5585861,-73.8,-66.5,13.2,0.415282872140825
49.1659889,16.5585861,-73.6,-65.6,15.9,0.415282872140825
49.1659889,16.5585861,-73.4,-65.6,15.1,0.415282872140825
49.1659889,16.5585861,-73.4,-66.5,15.3,0.415282872140825
49.1659889,16.5585861,-69.4,-62.7,20.3,0.415282872140825
49.1659889,16.5585861,-71.7,-65.2,16.9,0.415282872140825
49.1659889,16.5585861,-70.6,-63.9,19.3,0.415282872140825
49.1659889,16.5585861,-71.1,-64,17,0.415282872140825
49.1708144,16.5544375,-78.7,-72,13,0.965284687728082
49.1708144,16.5544375,-82.2,-74.1,10.5,0.965284687728082
49.1708144,16.5544375,-81.7,-72.9,10.1,0.965284687728082
49.1708144,16.5544375,-81.7,-72.9,10.1,0.965284687728082
49.1708144,16.5544375,-81.6,-74.1,12.6,0.965284687728082
49.1708144,16.5544375,-82,-74.9,12,0.965284687728082
49.1708144,16.5544375,-81.9,-74.8,12.6,0.965284687728082
49.1708144,16.5544375,-83.8,-75.9,11.8,0.965284687728082
49.1708144,16.5544375,-73.1,-65.8,14.2,0.965284687728082
49.1708144,16.5544375,-85.4,-74.7,7.2,0.965284687728082
49.1732483,16.5487061,-84.3,-72.8,1.9,0.553630427314109
49.1732483,16.5487061,-87.5,-72.9,-1.7,0.553630427314109
49.1732483,16.5487061,-88.3,-72.6,-1.5,0.553630427314109
49.1732483,16.5487061,-82.3,-71.1,1.5,0.553630427314109
49.1732483,16.5487061,-81.9,-71.8,3.2,0.553630427314109
49.1732483,16.5487061,-87.6,-73.3,-0.4,0.553630427314109
49.1732483,16.5487061,-84.3,-72.8,1.5,0.553630427314109
49.1732483,16.5487061,-72.1,-62.1,6,0.553630427314109
49.1732483,16.5487061,-83.8,-69.7,-0.7,0.553630427314109
49.1732483,16.5487061,-79.3,-67.9,2.7,0.553630427314109
49.1742325,16.5361347,-80.6,-73,8,0.922360295298516
49.1742325,16.5361347,-80.1,-72.4,11,0.922360295298516
49.1742325,16.5361347,-81.5,-73.1,8.6,0.922360295298516
49.1742325,16.5361347,-82.7,-73.6,7.3,0.922360295298516
49.1742325,16.5361347,-82.4,-73.7,6.8,0.922360295298516
49.1742325,16.5361347,-78.9,-68.1,5.9,0.922360295298516
49.1742325,16.5361347,-74.8,-65.7,8.3,0.922360295298516
49.1742325,16.5361347,-76.9,-65.5,8.3,0.922360295298516
49.1742325,16.5361347,-78.3,-66.9,4.9,0.922360295298516
49.1742325,16.5361347,-76.1,-67.7,8.6,0.922360295298516
49.1734772,16.5315436,-78.1,-71.8,13.9,0.289924695455777
49.1734772,16.5315436,-78.5,-71.7,15.1,0.289924695455777
49.1734772,16.5315436,-80.3,-72.6,13.5,0.289924695455777
49.1734772,16.5315436,-82,-74.3,14,0.289924695455777
49.1734772,16.5315436,-78,-70.9,17.9,0.289924695455777
49.1734772,16.5315436,-76.2,-69.6,17.3,0.289924695455777
49.1734772,16.5315436,-78.3,-71.9,19.7,0.289924695455777
49.1734772,16.5315436,-79.1,-72.2,17.2,0.289924695455777
49.1739083,16.5280419,-43.7,-38,28.8,0.26333071832011
49.1739083,16.5280419,-43.5,-37.2,26.1,0.26333071832011
49.1739083,16.5280419,-53,-46.1,24.6,0.26333071832011
49.1739083,16.5280419,-50.9,-44.5,26,0.26333071832011
49.1739083,16.5280419,-57.1,-48.6,24.7,0.26333071832011
49.1739083,16.5280419,-58.2,-47.9,22.4,0.26333071832011
49.1739083,16.5280419,-52.1,-45.8,28,0.26333071832011
49.1739083,16.5280419,-51.9,-45.5,27.4,0.26333071832011
49.1739083,16.5280419,-54.2,-47.9,26.3,0.26333071832011
49.1739083,16.5280419,-57.4,-50.7,23.2,0.26333071832011
49.1764411,16.5256539,-66.3,-60.1,19.6,0.323822493337956
49.1764411,16.5256539,-66.3,-59.1,19.8,0.323822493337956
49.1764411,16.5256539,-71.4,-64.4,19.1,0.323822493337956
49.1764411,16.5256539,-71.6,-64.1,21.4,0.323822493337956
49.1764411,16.5256539,-69.9,-62.9,17.7,0.323822493337956
49.1764411,16.5256539,-74,-65.7,18.8,0.323822493337956
49.1764411,16.5256539,-72.8,-66,20.6,0.323822493337956
49.1764411,16.5256539,-72.9,-62.7,18.9,0.323822493337956
49.2269172,16.5534233,-83,-70.8,-0.6,2.73316294501356
49.2269172,16.5534233,-81,-69.1,2,2.73316294501356
49.2269172,16.5534233,-79.7,-68.7,1.7,2.73316294501356
49.2269172,16.5534233,-78.8,-67.8,3.2,2.73316294501356
49.2269172,16.5534233,-79.3,-68.7,3.5,2.73316294501356
49.2269172,16.5534233,-80.5,-68.2,2,2.73316294501356
49.2269172,16.5534233,-79.7,-69.9,7.9,2.73316294501356
49.2269172,16.5534233,-79.4,-67.9,2.2,2.73316294501356
49.2269172,16.5534233,-78.6,-68,4.7,2.73316294501356
49.2262917,16.5554831,-60.5,-54.7,29.9,0.202016113017758
49.2262917,16.5554831,-61.2,-53.8,27.1,0.202016113017758
49.2262917,16.5554831,-62.2,-55,25.8,0.202016113017758
49.2262917,16.5554831,-61.9,-54.6,26.8,0.202016113017758
49.2262917,16.5554831,-62.2,-55,27.5,0.202016113017758
49.2262917,16.5554831,-62.4,-55.2,25.9,0.202016113017758
49.2262917,16.5554831,-63,-55.7,24.4,0.202016113017758
49.2262917,16.5554831,-59.9,-53.3,26.8,0.202016113017758
49.2262917,16.5554831,-57.6,-51.4,28.4,0.202016113017758
49.2247011,16.5585636,-75.7,-68.3,12.5,0.149657293489964
49.2247011,16.5585636,-74.8,-67.4,15.6,0.149657293489964
49.2247011,16.5585636,-77.4,-68.8,11.5,0.149657293489964
49.2247011,16.5585636,-77.4,-69.1,12.4,0.149657293489964
49.2247011,16.5585636,-74.8,-67.5,14.9,0.149657293489964
49.2247011,16.5585636,-69.5,-62.6,22.6,0.149657293489964
49.2247011,16.5585636,-70.9,-62.1,13.6,0.149657293489964
49.2247011,16.5585636,-74,-64.3,12.9,0.149657293489964
49.2247011,16.5585636,-72.9,-65.1,11,0.149657293489964
49.2229081,16.5567544,-70.2,-60.8,24.8,0.189287671999778
49.2229081,16.5567544,-68.1,-60.1,12.5,0.189287671999778
49.2229081,16.5567544,-68.1,-60.1,12.5,0.189287671999778
49.2229081,16.5567544,-69.2,-61.4,16.5,0.189287671999778
49.2229081,16.5567544,-63.8,-56.4,12.9,0.189287671999778
49.2229081,16.5567544,-70.2,-61,6.4,0.189287671999778
49.2229081,16.5567544,-69.1,-60.4,9,0.189287671999778
49.2229081,16.5567544,-68,-58.8,10.6,0.189287671999778
49.2229081,16.5567544,-65.1,-56.3,13.7,0.189287671999778
49.2229081,16.5567544,-68.2,-60.1,9.6,0.189287671999778
49.2210044,16.5543017,-78.8,-63.1,-2,0.431021457960652
49.2210044,16.5543017,-75,-62.5,3,0.431021457960652
49.2210044,16.5543017,-70.7,-61.2,5.5,0.431021457960652
49.2198981,16.5490633,-75.5,-63.7,3.4,0.211859374564075
49.2198981,16.5490633,-74,-65.7,10.4,0.211859374564075
49.2198981,16.5490633,-73.8,-64.6,12.1,0.211859374564075
49.2198981,16.5490633,-70.1,-62.9,16.8,0.211859374564075
49.2198981,16.5490633,-74.1,-64.9,5.2,0.211859374564075
49.2198981,16.5490633,-73.2,-64.9,13.4,0.211859374564075
49.2198981,16.5490633,-73.3,-65.4,14.2,0.211859374564075
49.2198981,16.5490633,-77.2,-67.3,3.6,0.211859374564075
49.2198981,16.5490633,-80,-65.4,-1.3,0.211859374564075
49.2198981,16.5490633,-67.8,-61.1,17.1,0.211859374564075
49.2176133,16.5586053,-80.8,-68.8,4.9,0.791978156787916
49.2176133,16.5586053,-80.1,-69.5,6.6,0.791978156787916
49.2176133,16.5586053,-79.4,-68.8,1.1,0.791978156787916
49.2176133,16.5586053,-75.6,-66.3,6.2,0.791978156787916
49.2176133,16.5586053,-75.8,-66.6,8.1,0.791978156787916
49.2176133,16.5586053,-82.2,-69.1,1.5,0.791978156787916
49.2176133,16.5586053,-74.9,-66.7,8.3,0.791978156787916
49.2176133,16.5586053,-77.7,-68.6,6.6,0.791978156787916
49.2176133,16.5586053,-74.5,-65.9,8.3,0.791978156787916
49.2176133,16.5586053,-73,-64.7,10.1,0.791978156787916
49.2161028,16.56412,-84.2,-74.6,2.8,1.09495531504824
49.2161028,16.56412,-84.6,-74.8,5,1.09495531504824
49.2161028,16.56412,-85.4,-74.4,3.2,1.09495531504824
49.2161028,16.56412,-87,-78,5.6,1.09495531504824
49.2161028,16.56412,-85,-76.9,8.5,1.09495531504824
49.2161028,16.56412,-83.6,-76.4,10,1.09495531504824
49.2161028,16.56412,-90.5,-78.2,1.5,1.09495531504824
49.2161028,16.56412,-93.1,-78.5,-5.7,1.09495531504824
49.2161028,16.56412,-91.5,-78.6,-0.5,1.09495531504824
49.2147181,16.5686072,-61.8,-55.9,25.3,0.261507144985895
49.2147181,16.5686072,-61.7,-55.4,26.1,0.261507144985895
49.2147181,16.5686072,-61.9,-55.5,24.4,0.261507144985895
49.2147181,16.5686072,-66.9,-60,21.1,0.261507144985895
49.2147181,16.5686072,-66.8,-59.9,20.4,0.261507144985895
49.2147181,16.5686072,-65.7,-58.6,19.9,0.261507144985895
49.2147181,16.5686072,-63.6,-57.1,20.2,0.261507144985895
49.2147181,16.5686072,-67.1,-59.1,15.2,0.261507144985895
49.2147181,16.5686072,-61.8,-54.3,21.6,0.261507144985895
49.2136994,16.5746503,-66.2,-60.2,19.1,0.42201474623503
49.2136994,16.5746503,-65.7,-58.6,16.8,0.42201474623503
49.2136994,16.5746503,-68.9,-61.1,15.1,0.42201474623503
49.2136994,16.5746503,-71.2,-62.6,12.2,0.42201474623503
49.2136994,16.5746503,-73,-64.6,10.1,0.42201474623503
49.2136994,16.5746503,-62.9,-55.8,21.9,0.42201474623503
49.2136994,16.5746503,-65.7,-59.2,20.4,0.42201474623503
49.2136994,16.5746503,-67.3,-60.4,16.9,0.42201474623503
49.2136994,16.5746503,-71.1,-64,12.3,0.42201474623503
49.2122725,16.5788344,-67,-59.8,18.8,0.787126922553835
49.2122725,16.5788344,-72.7,-63.9,4.4,0.787126922553835
49.2122725,16.5788344,-73.2,-63.5,6.2,0.787126922553835
49.2122725,16.5788344,-75.5,-64.4,5.9,0.787126922553835
49.2122725,16.5788344,-75.3,-65,5.5,0.787126922553835
49.2122725,16.5788344,-74.7,-64.9,5.1,0.787126922553835
49.2122725,16.5788344,-74.5,-64.6,5.4,0.787126922553835
49.2122725,16.5788344,-75.4,-64.8,4.2,0.787126922553835
49.2122725,16.5788344,-75.3,-64.8,4.2,0.787126922553835
49.2122725,16.5788344,-74.6,-64.7,5.8,0.787126922553835
49.2122725,16.5788344,-75.2,-65.1,3.8,0.787126922553835
49.211315,16.5834022,-92.2,-79.3,-1,1.12529631202562
49.211315,16.5834022,-92.5,-80.2,0.3,1.12529631202562
49.211315,16.5834022,-92.7,-80.4,0.7,1.12529631202562
49.211315,16.5834022,-93.2,-80.3,-0.5,1.12529631202562
49.211315,16.5834022,-86.8,-77.5,6.7,1.12529631202562
49.211315,16.5834022,-85.7,-76.4,8.2,1.12529631202562
49.211315,16.5834022,-85.3,-76.3,7.9,1.12529631202562
49.211315,16.5834022,-86.9,-77.1,6.9,1.12529631202562
49.211315,16.5834022,-82,-73.6,8.9,1.12529631202562
49.2105525,16.5858819,-97.5,-85.5,0.1,0.856351995439112
49.2105525,16.5858819,-94.8,-83.6,1.2,0.856351995439112
49.2105525,16.5858819,-95.5,-82.8,2,0.856351995439112
49.2105525,16.5858819,-95.5,-84,2.5,0.856351995439112
49.2105525,16.5858819,-94.8,-83.5,2.9,0.856351995439112
49.2105525,16.5858819,-95.7,-83.7,2.5,0.856351995439112
49.2105525,16.5858819,-95.7,-84.5,2.6,0.856351995439112
49.2105525,16.5858819,-95.5,-83.9,2.2,0.856351995439112
49.2105525,16.5858819,-95.6,-82.6,-0.7,0.856351995439112
49.2060739,16.5933747,-96.5,-85.4,0.6,0.921624267976641
49.2060739,16.5933747,-96.6,-85.3,1,0.921624267976641
49.2060739,16.5933747,-98.9,-86,-1.1,0.921624267976641
